Id,Prediction
1503,3816173.05602
1504,4535666.912
1505,4673295.14476
1506,4645964.25144
1507,3709531.06918
1508,4864301.5096
1509,3899800.65308
1510,3808780.41242
1511,3720791.82915
1512,3562477.70959
1513,4065534.79232
1514,4760543.03436
1515,3620187.65373
1516,4789925.74093
1517,4280506.12214
1518,5145799.41601
1519,3530452.10397
1520,3449591.6752
1521,3893206.53557
1522,4329581.55932
1523,4857567.72212
1524,3869780.75623
1525,3434302.59014
1526,3288979.47066
1527,4480343.48999
1528,3412802.524
1529,4303934.23363
1530,4119217.34166
1531,3799910.2698
1532,3814318.04717
1533,3743404.71888
1534,3609661.40735
1535,4366107.31203
1536,5205976.24
1537,4204550.16574
1538,4292556.18261
1539,4611696.4712
1540,5494348.1176
1541,3594205.66438
1542,4170720.32282
1543,4567795.18145
1544,4121341.45088
1545,3922181.66852
1546,3979583.69222
1547,4520958.8675
1548,6184371.95772
1549,4537139.94992
1550,3804469.84185
1551,6765196.2656
1552,3885495.70052
1553,4070669.9136
1554,5023829.16852
1555,4372602.28714
1556,4401230.75069
1557,3692780.4
1558,4788606.00032
1559,3908247.76144
1560,10291469.9008
1561,4924233.49574
1562,3015181.71146
1563,3663449.97141
1564,4061815.55972
1565,5234398.4697
1566,3998652.76407
1567,3935986.24096
1568,3689021.61158
1569,4561076.24817
1570,3275179.53459
1571,3557762.36816
1572,4007567.94049
1573,4806380.91686
1574,4232822.87991
1575,5935991.44125
1576,3991286.3177
1577,4470666.97246
1578,4520625.82723
1579,3709624.2648
1580,3331625.12131
1581,3766792.31319
1582,3912319.92311
1583,4188181.31017
1584,3835552.68375
1585,4743813.548
1586,4572048.94572
1587,4435474.05885
1588,3834321.16628
1589,3570820.46402
1590,4399557.5616
1591,4533717.3316
1592,4647573.96574
1593,4379521.33231
1594,4366840.37859
1595,3666976.61043
1596,3269875.80829
1597,3239854.93427
1598,3923336.56014
1599,3826235.45626
1600,3677051.82552
1601,4311235.9794
1602,3935147.588
1603,4670056.50588
1604,4021965.31712
1605,3806424.7776
1606,4209134.77021
1607,4043243.2645
1608,6004805.984
1609,4369004.80603
1610,4853403.33926
1611,3930266.86112
1612,4446591.2985
1613,4953143.16852
1614,4290043.21707
1615,4226675.5577
1616,7094795.94075
1617,3370787.86646
1618,3955994.53745
1619,3744344.98431
1620,4499850.8657
1621,4423399.51139
1622,3596374.14445
1623,4881251.11366
1624,4496677.11827
1625,5309508.49752
1626,5444495.88101
1627,4301896.34204
1628,4955027.1744
1629,4797987.03888
1630,3678656.00566
1631,4052980.86257
1632,3523463.38749
1633,4654407.20637
1634,4557130.65423
1635,3741468.08684
1636,5539542.7817
1637,4165963.74932
1638,2695098.56215
1639,4480395.6368
1640,4242700.43165
1641,4481588.10891
1642,4676308.89194
1643,4154520.97354
1644,3874926.80648
1645,3714534.27912
1646,5352447.62877
1647,5382116.16915
1648,2949374.48377
1649,4140580.08128
1650,5217501.6369
1651,4227563.76485
1652,4193400.1488
1653,3721888.64672
1654,4658872.0264
1655,4492882.17121
1656,4010974.24416
1657,3797553.40089
1658,4430651.08561
1659,4251383.23205
1660,4642554.68778
1661,3702305.44209
1662,4074960.62611
1663,4138181.99947
1664,4513391.27341
1665,4901796.45955
1666,3722352.67827
1667,4716533.72182
1668,3818218.92532
1669,5237778.54166
1670,3996104.19141
1671,3667994.9074
1672,4888907.84351
1673,4475401.04922
1674,4409755.40278
1675,4469440.52608
1676,3501937.384
1677,4005717.02412
1678,4347500.1608
1679,4276362.73399
1680,4053761.27153
1681,3832947.30984
1682,3526429.09759
1683,4845458.98193
1684,3688594.90813
1685,4625500.19484
1686,4934989.00696
1687,4204751.23974
1688,5075471.21161
1689,3444412.35948
1690,4570582.1774
1691,3828177.47766
1692,4077779.11329
1693,6929982.0263
1694,3766298.02652
1695,4276376.69389
1696,3440571.61712
1697,4158010.63236
1698,3636455.64959
1699,4126139.42646
1700,4461209.53315
1701,4033555.33606
1702,3916631.72799
1703,3552709.71824
1704,4339090.67933
1705,3948441.35781
1706,4066172.94464
1707,3587599.55696
1708,4103097.12682
1709,4328556.12077
1710,2693075.81837
1711,4873892.08396
1712,4236476.40938
1713,3865537.94854
1714,3383571.67309
1715,2719477.26828
1716,5259188.20329
1717,3575362.52877
1718,4163401.71003
1719,4013622.6
1720,4028570.49206
1721,5572815.59154
1722,5042766.15112
1723,3635079.54448
1724,3721028.49359
1725,3921424.96558
1726,3332957.64621
1727,4290186.25397
1728,5275446.69544
1729,4542921.17991
1730,5180362.07821
1731,3231517.54572
1732,4134710.62605
1733,4830673.42602
1734,5109273.01687
1735,4687559.51601
1736,8167524.93287
1737,3696055.62016
1738,3826453.75003
1739,8568622.761
1740,4230454.0404
1741,4370021.41001
1742,3355078.24215
1743,4311694.80611
1744,4237373.3424
1745,4019639.21382
1746,2548225.27557
1747,4411500.98262
1748,5092799.01718
1749,4359775.9424
1750,4209795.38153
1751,2513939.71717
1752,3268775.99651
1753,3913434.79799
1754,5729981.80996
1755,4891496.21484
1756,4091294.00387
1757,3961980.32649
1758,3509336.99933
1759,3595406.3784
1760,4741239.84316
1761,4520625.82723
1762,4720188.95939
1763,3989889.23398
1764,4264443.56494
1765,3155436.91783
1766,4447088.75602
1767,4472194.08304
1768,4568775.99034
1769,3818344.29615
1770,3576958.22255
1771,3353604.9986
1772,3552953.32944
1773,4454358.24948
1774,5060341.79112
1775,4205756.05159
1776,4973455.39888
1777,4993312.58041
1778,3885000.6952
1779,3908848.2475
1780,5651476.86224
1781,2794990.95955
1782,3836981.39708
1783,3706652.03847
1784,4026726.70322
1785,5073835.1568
1786,3931955.73565
1787,4318129.67172
1788,3801157.71942
1789,3657071.37687
1790,3656107.36386
1791,4967385.27134
1792,4796759.25619
1793,3898197.7698
1794,4316940.93802
1795,5084695.45201
1796,4716724.49622
1797,3779217.21207
1798,4067426.0532
1799,3457369.08736
1800,3777112.72422
1801,4476169.10822
1802,4934337.97253
1803,4057162.92473
1804,3470674.064
1805,4430603.46488
1806,4456398.61277
1807,4143864.17233
1808,3487335.34955
1809,4045133.65596
1810,5798350.94544
1811,4464255.28339
1812,4726078.78716
1813,4876256.04624
1814,4045333.25888
1815,3760210.64365
1816,4474571.18669
1817,3549593.68384
1818,4077399.54893
1819,4750988.68983
1820,3427617.88784
1821,3494038.79542
1822,3902087.00292
1823,3917479.24752
1824,4513064.11088
1825,3564523.55077
1826,4538741.89256
1827,2548225.27557
1828,3837194.20662
1829,3607063.5284
1830,3756773.35286
1831,3939792.61418
1832,3824991.30181
1833,4014968.02384
1834,3953756.704
1835,3241034.72358
1836,4641963.35088
1837,3846892.56109
1838,4012379.90337
1839,3698877.58197
1840,5315064.65022
1841,3461010.27209
1842,4243492.34834
1843,4087425.08026
1844,4035816.58572
1845,3781972.83216
1846,3031680.83997
1847,4676531.34464
1848,4525517.1967
1849,4716402.13083
1850,4127662.95032
1851,4479854.86256
1852,3844995.704
1853,4161395.85855
1854,4299631.97471
1855,3696712.06695
1856,3625989.91811
1857,4741979.28167
1858,3763430.25712
1859,3677246.73258
1860,3866903.9184
1861,3827583.30752
1862,3828192.8274
1863,3763995.82412
1864,3093881.4866
1865,3859714.11988
1866,4293475.45035
1867,4289610.7176
1868,4206690.14352
1869,6463419.91638
1870,4024877.90404
1871,3811889.02496
1872,3767138.6304
1873,7868771.32287
1874,4492539.03802
1875,3574483.10408
1876,4214923.08484
1877,3825101.80161
1878,4452239.98607
1879,5033422.81384
1880,3471795.44224
1881,3602335.44642
1882,4472718.10446
1883,4178444.39559
1884,4683195.6353
1885,3621371.06026
1886,3975160.76072
1887,4988544.39053
1888,4406746.58264
1889,2949466.66614
1890,4334487.97297
1891,4290449.60856
1892,5857210.48003
1893,3624327.81665
1894,4008929.44954
1895,6272343.31408
1896,3922385.99224
1897,5402456.68806
1898,3587726.12759
1899,4798318.63765
1900,3759515.2765
1901,5301604.74525
1902,4440144.80391
1903,4339319.66435
1904,3976803.35111
1905,3864784.41667
1906,4161699.66314
1907,3713421.19588
1908,4130037.40499
1909,4929696.75169
1910,3549764.01143
1911,3666804.22943
1912,4795983.19173
1913,4067131.93318
1914,4117513.13236
1915,4289466.91707
1916,3815907.2736
1917,3864055.66276
1918,3918965.80659
1919,5313857.07345
1920,3914555.94608
1921,3711177.02149
1922,3895713.95969
1923,3203057.71575
1924,4267023.38037
1925,6339644.70743
1926,3472116.70286
1927,3636028.05256
1928,4707742.55329
1929,3701122.09066
1930,4074852.24946
1931,5319422.22118
1932,3990820.68486
1933,3608805.28973
1934,4254496.2904
1935,3799134.23056
1936,3963608.06925
1937,4870692.37417
1938,4018070.29184
1939,4056762.70542
1940,5669385.51667
1941,4638238.24065
1942,4877904.4582
1943,3545862.54669
1944,3864042.15713
1945,3780538.72851
1946,5014006.98684
1947,4114859.43023
1948,2845198.47177
1949,5674275.17117
1950,4584757.36712
1951,3542282.48379
1952,4367750.06266
1953,3995217.72304
1954,4078853.32831
1955,9196471.02504
1956,4868231.93752
1957,4200738.17044
1958,3668033.31731
1959,4850187.67698
1960,4750399.90134
1961,3890655.68785
1962,3978694.18934
1963,4691851.0672
1964,4499932.9124
1965,3895726.18342
1966,3773703.1462
1967,5017926.26008
1968,3686657.5781
1969,3703966.64291
1970,4526441.82
1971,3968563.33168
1972,3557399.12575
1973,3927727.172
1974,4168624.93373
1975,3804374.18522
1976,4754575.167
1977,3425414.15816
1978,4077278.45845
1979,3757639.7688
1980,2548225.27557
1981,4397313.38811
1982,4197003.12704
1983,4317049.78991
1984,4162762.01837
1985,3956705.33393
1986,3401728.16307
1987,3713456.45087
1988,4254596.62179
1989,4237632.36755
1990,4239135.32428
1991,5050095.50318
1992,3773119.95604
1993,3436261.284
1994,4552894.56397
1995,3283422.21481
1996,4453358.39075
1997,3465174.03482
1998,3952752.53292
1999,4070779.52922
2000,4059095.48481
2001,4124763.53261
2002,4772518.23969
2003,4142884.16923
2004,4371412.01652
2005,3743190.44536
2006,3544820.43229
2007,3962429.95682
2008,4042429.89137
2009,3574625.96144
2010,4496899.93178
2011,3694615.87664
2012,4066554.93624
2013,4411020.65325
2014,4308681.11322
2015,3963814.26018
2016,4504664.72461
2017,4308484.13568
2018,4633618.47994
2019,5269868.51631
2020,3097313.76462
2021,4276538.40797
2022,4262675.81397
2023,3393510.00048
2024,4165934.43361
2025,3883736.86352
2026,4792686.0536
2027,4750493.3
2028,3571620.26534
2029,4064900.44153
2030,4752333.25653
2031,3558955.43873
2032,2980663.40891
2033,2892835.44839
2034,4240744.77785
2035,4697640.3441
2036,3829554.61455
2037,4553052.17122
2038,2548225.27557
2039,3252270.05664
2040,4547867.55313
2041,3614945.20653
2042,4705925.67968
2043,4136099.05584
2044,4725425.26162
2045,4321054.96634
2046,4926480.07478
2047,3726329.6144
2048,4072606.53709
2049,4367617.80205
2050,5139167.50934
2051,4074461.26969
2052,3561412.89546
2053,4754802.23363
2054,3991606.02437
2055,5353017.96675
2056,3172853.60874
2057,3564538.89145
2058,3938493.33215
2059,4325565.52968
2060,5661636.696
2061,3766313.33824
2062,5431372.02582
2063,3751615.04499
2064,4983777.72007
2065,5123646.50337
2066,3720060.12209
2067,4019161.25609
2068,4249934.97644
2069,3686332.76527
2070,3756480.41186
2071,4446176.9713
2072,5525206.73627
2073,5093301.33516
2074,4628623.2944
2075,3568196.69007
2076,4096371.59796
2077,4800620.9792
2078,3823952.308
2079,4122436.42742
2080,3757992.46734
2081,3746465.00669
2082,6377211.22621
2083,3815969.37288
2084,5377600.33265
2085,10469377.5203
2086,4002889.2736
2087,5062541.58306
2088,4150367.74514
2089,3349815.31711
2090,4055404.52464
2091,5083079.77348
2092,4010503.19341
2093,4718708.82036
2094,4359357.13484
2095,2706988.56215
2096,4107402.10583
2097,4214881.69438
2098,4021735.20787
2099,5489450.06
2100,3747574.91934
2101,4679705.76429
2102,3522292.94
2103,3682309.72278
2104,4661198.97363
2105,4122306.74888
2106,4117105.96858
2107,4707089.60784
2108,4342566.15485
2109,3723315.62
2110,4000396.02429
2111,4706630.23854
2112,5548458.62567
2113,3704218.904
2114,3827607.47135
2115,4286541.75785
2116,5149307.3248
2117,5082654.12904
2118,3550283.56707
2119,4851224.38047
2120,5005586.4519
2121,4101012.33632
2122,3822482.5539
2123,4132520.2432
2124,3405345.82793
2125,4110147.16851
2126,3055394.28575
2127,3379139.22413
2128,4664631.55205
2129,3871665.54
2130,3755528.62152
2131,4183053.82262
2132,4127421.58148
2133,3944232.93625
2134,4767138.39947
2135,4270905.95784
2136,3443211.9182
2137,4560018.45216
2138,4366237.40623
2139,4065969.05558
2140,3838525.07918
2141,4339750.3048
2142,4770968.7448
2143,4269459.23823
2144,4534878.97518
2145,4189357.96742
2146,4019123.65437
2147,3747780.41441
2148,3970657.81957
2149,4241597.66559
2150,4078791.1469
2151,3813211.94528
2152,5354139.86254
2153,3884297.15489
2154,4929742.16112
2155,4045715.86641
2156,4699038.12227
2157,4620310.43096
2158,4309183.84241
2159,4750902.6464
2160,3750065.04594
2161,4570605.68691
2162,2979977.17983
2163,4138002.65647
2164,3820690.95807
2165,4779027.73684
2166,3630808.14651
2167,3437423.03562
2168,3413288.49542
2169,3192877.90864
2170,4349609.28026
2171,4001823.633
2172,4751676.67011
2173,4229712.49328
2174,3442515.29807
2175,3619176.43391
2176,3597736.04471
2177,3871956.0248
2178,3896097.94122
2179,4748667.09968
2180,4786050.26752
2181,4246662.46205
2182,4353700.89692
2183,4777723.95039
2184,4269422.70291
2185,4272652.97212
2186,4691992.44475
2187,3693224.65121
2188,4837534.0745
2189,3996733.16905
2190,5432504.18165
2191,3597171.04017
2192,3757948.97472
2193,3143849.24469
2194,3336266.25053
2195,3843307.52084
2196,3646459.53652
2197,3390738.24266
2198,3844961.00482
2199,4145025.55366
2200,4967605.88492
2201,3160855.03708
2202,3284838.19923
2203,5196579.05475
2204,3882798.69262
2205,3790829.024
2206,4249774.3344
2207,3043505.79936
2208,4288082.96851
2209,4695355.55874
2210,3745460.1026
2211,3668487.28081
2212,3890228.01429
2213,3930447.63805
2214,5044433.51369
2215,4363769.9896
2216,3952926.64152
2217,3728292.23436
2218,3921208.96993
2219,4538404.19756
2220,6682539.85856
2221,4018094.64144
2222,3327335.57786
2223,3811971.6224
2224,4405423.30323
2225,3094310.37984
2226,3872418.3305
2227,4216647.6488
2228,3428120.0824
2229,3931646.22724
2230,4618544.78931
2231,3780054.10307
2232,5118751.79584
2233,3574731.6246
2234,4895004.37101
2235,4910601.55981
2236,4188337.19707
2237,5175517.15771
2238,4025836.53156
2239,4005432.32971
2240,8533656.79677
2241,3924825.29668
2242,3354871.07212
2243,4283428.9076
2244,3320828.96997
2245,3923482.82972
2246,3871264.0296
2247,3711734.952
2248,3989501.08153
2249,4815915.79136
2250,5038338.49201
2251,4092880.12965
2252,5051975.78102
2253,3783494.90736
2254,4979233.17996
2255,5854633.07798
2256,4599522.68224
2257,3150708.85588
2258,3465671.59767
2259,2645248.51886
2260,3574583.68671
2261,3839867.6531
2262,4660382.75328
2263,2693075.81837
2264,5055731.22342
2265,3997903.81244
2266,3873318.36564
2267,3645954.60691
2268,2940932.07254
2269,4781616.34782
2270,4776712.75416
2271,6700380.32482
2272,4581587.83128
2273,3805024.27241
2274,7224201.24507
2275,5250468.8656
2276,4220714.27104
2277,4558963.73726
2278,4458519.51072
2279,3735240.97676
2280,2934130.34295
2281,4019927.79702
2282,3604677.40033
2283,6121289.48739
2284,4101827.66335
2285,4351480.75237
2286,3900637.63008
2287,3939374.24672
2288,4947188.69067
2289,4122241.19385
2290,4838152.16431
2291,3581792.0761
2292,2934994.92092
2293,4138751.04614
2294,4492809.8133
2295,3989487.53345
2296,3128005.54851
2297,3859114.35661
2298,4868975.99914
2299,3613217.88224
2300,3031686.06512
2301,4052587.85504
2302,3806071.99472
2303,4284962.14906
2304,3875928.56969
2305,3741905.56234
2306,4634904.86527
2307,3957330.8624
2308,3976129.90936
2309,3217344.47028
2310,3779805.00457
2311,3424062.308
2312,4759884.14834
2313,3721365.41022
2314,3425579.19068
2315,3448842.55756
2316,3748989.01661
2317,4241734.84949
2318,4903203.62189
2319,4672761.21469
2320,4461348.12231
2321,3687698.25436
2322,3365230.90886
2323,4814566.76115
2324,5264703.70486
2325,3229201.67884
2326,3319349.91386
2327,3933549.31781
2328,3481602.76398
2329,4460511.76813
2330,3976122.67032
2331,5475833.96572
2332,4862509.46415
2333,3836595.61053
2334,6596498.72243
2335,3684517.5368
2336,4362033.06237
2337,4914289.99365
2338,4582170.99718
2339,5419882.72017
2340,3434631.42328
2341,4696459.76801
2342,4188695.50008
2343,5205976.24
2344,3898594.73746
2345,3918435.20035
2346,3661049.2376
2347,3605478.66112
2348,3726202.21152
2349,3652726.82482
2350,4022016.37147
2351,6360532.92789
2352,3932804.20043
2353,3601436.78882
2354,3675420.2323
2355,3668249.10646
2356,4901676.26741
2357,5230302.85252
2358,3026630.26012
2359,4812031.89029
2360,4265931.7854
2361,3711777.57918
2362,4409609.83804
2363,4934256.26934
2364,4382336.19363
2365,3322762.22261
2366,3941517.40704
2367,3414721.6001
2368,2877991.38215
2369,4622238.33705
2370,4251802.84752
2371,4651235.09
2372,4404871.61106
2373,2997020.81
2374,4684819.22711
2375,4105385.53541
2376,4154141.6278
2377,4812628.86368
2378,9855805.43352
2379,4587590.58314
2380,3890540.72334
2381,4083683.99004
2382,3408382.78364
2383,4235312.83114
2384,4225517.76356
2385,3302682.73363
2386,3902542.23338
2387,3941935.57327
2388,4098917.97647
2389,3184735.94513
2390,2941999.8097
2391,4311226.00722
2392,3477897.28559
2393,4538299.07383
2394,3690447.41184
2395,4152099.29437
2396,3879773.67598
2397,3336001.14253
2398,4217611.74542
2399,4097109.67881
2400,4363374.02832
2401,5252304.81869
2402,3446079.76464
2403,3947274.8667
2404,3281877.91843
2405,4791667.12477
2406,4218018.28025
2407,4272805.34575
2408,3734496.44624
2409,4741908.51456
2410,3615057.19143
2411,4358257.35332
2412,4066250.48186
2413,3760859.61535
2414,4214435.5328
2415,3756788.96762
2416,3369130.56516
2417,3699968.10904
2418,3977513.8492
2419,3413351.69139
2420,4670062.60526
2421,4815424.61429
2422,3415795.57541
2423,3228089.21807
2424,3544236.06699
2425,4945377.08208
2426,3991640.53488
2427,4391193.95951
2428,5020330.94158
2429,5794105.0186
2430,3576907.93498
2431,4720907.8896
2432,4712249.22624
2433,4156578.44452
2434,4418070.2072
2435,4181705.9686
2436,3768095.3499
2437,4415168.40774
2438,7889871.14365
2439,4655497.53525
2440,3637882.56387
2441,4574054.7075
2442,3826910.82286
2443,4826599.60013
2444,4025149.85333
2445,4302674.46352
2446,4631043.24951
2447,5781798.22318
2448,4072196.5496
2449,5010599.78018
2450,4021020.19853
2451,4245719.17159
2452,3547836.61082
